x,y
16.792,47.883
16.806,47.882
16.819,47.881
16.832,47.881
16.846,47.880
16.859,47.879
16.872,47.878
16.886,47.877
16.899,47.876
16.912,47.876
16.926,47.875
16.939,47.874
16.952,47.873
16.966,47.872
16.979,47.871
16.992,47.870
17.005,47.870
17.019,47.869
17.032,47.868
17.045,47.867
12.757,48.068
12.770,48.067
12.783,48.067
12.797,48.067
12.810,48.066
12.824,48.066
12.837,48.066
12.850,48.065
12.864,48.065
12.877,48.064
12.891,48.064
12.904,48.064
12.918,48.063
12.931,48.063
12.944,48.063
12.958,48.062
12.971,48.062
12.985,48.062
12.998,48.061
13.011,48.061
13.025,48.061
13.038,48.060
13.052,48.060
13.065,48.059
13.078,48.059
13.092,48.059
13.105,48.058
13.119,48.058
13.132,48.058
13.145,48.057
13.159,48.057
13.172,48.056
13.185,48.056
13.199,48.056
13.212,48.055
13.226,48.055
13.239,48.054
13.252,48.054
13.266,48.054
13.279,48.053
13.293,48.053
13.306,48.052
13.319,48.052
13.333,48.052
13.346,48.051
13.360,48.051
13.373,48.050
13.386,48.050
13.400,48.050
13.413,48.049
13.427,48.049
13.440,48.048
13.453,48.048
13.467,48.047
13.480,48.047
13.494,48.047
13.507,48.046
13.520,48.046
13.534,48.045
13.547,48.045
13.561,48.044
13.574,48.044
13.587,48.044
13.601,48.043
13.614,48.043
13.628,48.042
13.641,48.042
13.654,48.041
13.668,48.041
13.681,48.041
13.694,48.040
13.708,48.040
13.721,48.039
13.735,48.039
13.748,48.038
13.761,48.038
13.775,48.037
13.788,48.037
13.802,48.036
13.815,48.036
13.828,48.035
13.842,48.035
13.855,48.035
13.869,48.034
13.882,48.034
13.895,48.033
13.909,48.033
13.922,48.032
13.935,48.032
13.949,48.031
13.962,48.031
13.976,48.030
13.989,48.030
14.002,48.029
14.016,48.029
14.029,48.028
14.043,48.028
14.056,48.027
14.069,48.027
14.083,48.026
14.096,48.026
14.109,48.025
14.123,48.025
14.136,48.024
14.150,48.024
14.163,48.023
14.176,48.023
14.190,48.022
14.203,48.022
14.217,48.021
14.230,48.021
14.243,48.020
14.257,48.020
14.270,48.019
14.283,48.019
14.297,48.018
14.310,48.018
14.324,48.017
14.337,48.017
14.350,48.016
14.364,48.016
14.377,48.015
14.390,48.014
14.404,48.014
14.417,48.013
14.431,48.013
14.444,48.012
14.457,48.012
14.471,48.011
14.484,48.011
14.497,48.010
14.511,48.010
14.524,48.009
14.538,48.009
14.551,48.008
14.564,48.007
14.578,48.007
14.591,48.006
14.604,48.006
14.618,48.005
14.631,48.005
14.645,48.004
14.658,48.003
14.671,48.003
14.685,48.002
14.698,48.002
14.711,48.001
14.725,48.001
14.738,48.000
14.752,47.999
14.765,47.999
14.778,47.998
14.792,47.998
14.805,47.997
14.818,47.997
14.832,47.996
14.845,47.995
14.859,47.995
14.872,47.994
14.885,47.994
14.899,47.993
14.912,47.992
14.925,47.992
14.939,47.991
14.952,47.991
14.965,47.990
14.979,47.989
14.992,47.989
15.006,47.988
15.019,47.988
15.032,47.987
15.046,47.986
15.059,47.986
15.072,47.985
15.086,47.985
15.099,47.984
15.112,47.983
15.126,47.983
15.139,47.982
15.153,47.981
15.166,47.981
15.179,47.980
15.193,47.979
15.206,47.979
15.219,47.978
15.233,47.978
15.246,47.977
15.259,47.976
15.273,47.976
15.286,47.975
15.300,47.974
15.313,47.974
15.326,47.973
15.340,47.972
15.353,47.972
15.366,47.971
15.380,47.970
15.393,47.970
15.406,47.969
15.420,47.969
15.433,47.968
15.446,47.967
15.460,47.967
15.473,47.966
15.487,47.965
15.500,47.965
15.513,47.964
15.527,47.963
15.540,47.963
15.553,47.962
15.567,47.961
15.580,47.960
15.593,47.960
15.607,47.959
15.620,47.958
15.633,47.958
15.647,47.957
15.660,47.956
15.673,47.956
15.687,47.955
15.700,47.954
15.714,47.954
15.727,47.953
15.740,47.952
15.754,47.952
15.767,47.951
15.780,47.950
15.794,47.949
15.807,47.949
15.820,47.948
15.834,47.947
15.847,47.947
15.860,47.946
15.874,47.945
15.887,47.944
15.900,47.944
15.914,47.943
15.927,47.942
15.940,47.942
15.954,47.941
15.967,47.940
15.980,47.939
15.994,47.939
16.007,47.938
16.020,47.937
16.034,47.936
16.047,47.936
16.060,47.935
16.074,47.934
16.087,47.934
16.100,47.933
16.114,47.932
16.127,47.931
16.140,47.931
16.154,47.930
16.167,47.929
16.181,47.928
16.194,47.928
16.207,47.927
16.221,47.926
16.234,47.925
16.247,47.925
16.261,47.924
16.274,47.923
16.287,47.922
16.301,47.921
16.314,47.921
16.327,47.920
16.341,47.919
16.354,47.918
16.367,47.918
16.381,47.917
16.394,47.916
16.407,47.915
16.421,47.915
16.434,47.914
16.447,47.913
16.461,47.912
16.474,47.911
16.487,47.911
16.500,47.910
16.514,47.909
16.527,47.908
16.540,47.907
16.554,47.907
16.567,47.906
16.580,47.905
16.594,47.904
16.607,47.903
16.620,47.903
16.634,47.902
16.647,47.901
16.660,47.900
16.674,47.899
16.687,47.899
16.700,47.898
16.714,47.897
16.727,47.896
16.740,47.895
16.754,47.894
16.767,47.894
16.780,47.893
16.794,47.892
16.807,47.891
16.820,47.890
16.834,47.890
16.847,47.889
16.860,47.888
16.874,47.887
16.887,47.886
16.900,47.885
16.913,47.885
16.927,47.884
16.940,47.883
16.953,47.882
16.967,47.881
16.980,47.880
16.993,47.879
17.007,47.879
17.020,47.878
17.033,47.877
17.047,47.876
17.060,47.875
17.073,47.874
17.087,47.873
12.757,48.077
12.771,48.076
12.784,48.076
12.797,48.076
12.811,48.075
12.824,48.075
12.838,48.075
12.851,48.074
12.864,48.074
12.878,48.073
12.891,48.073
12.905,48.073
12.918,48.072
12.931,48.072
12.945,48.072
12.958,48.071
12.972,48.071
12.985,48.071
12.998,48.070
13.012,48.070
13.025,48.070
13.039,48.069
13.052,48.069
13.065,48.068
13.079,48.068
13.092,48.068
13.106,48.067
13.119,48.067
13.132,48.067
13.146,48.066
13.159,48.066
13.173,48.065
13.186,48.065
13.199,48.065
13.213,48.064
13.226,48.064
13.240,48.063
13.253,48.063
13.266,48.063
13.280,48.062
13.293,48.062
13.307,48.061
13.320,48.061
13.333,48.061
13.347,48.060
13.360,48.060
13.374,48.059
13.387,48.059
13.400,48.059
13.414,48.058
13.427,48.058
13.441,48.057
13.454,48.057
13.467,48.056
13.481,48.056
13.494,48.056
13.508,48.055
13.521,48.055
13.534,48.054
13.548,48.054
13.561,48.053
13.575,48.053
13.588,48.053
13.601,48.052
13.615,48.052
13.628,48.051
13.642,48.051
13.655,48.050
13.668,48.050
13.682,48.050
13.695,48.049
13.709,48.049
13.722,48.048
13.735,48.048
13.749,48.047
13.762,48.047
13.775,48.046
13.789,48.046
13.802,48.045
13.816,48.045
13.829,48.044
13.842,48.044
13.856,48.044
13.869,48.043
13.883,48.043
13.896,48.042
13.909,48.042
13.923,48.041
13.936,48.041
13.950,48.040
13.963,48.040
13.976,48.039
13.990,48.039
14.003,48.038
14.016,48.038
14.030,48.037
14.043,48.037
14.057,48.036
14.070,48.036
14.083,48.035
14.097,48.035
14.110,48.034
14.124,48.034
14.137,48.033
14.150,48.033
14.164,48.032
14.177,48.032
14.190,48.031
14.204,48.031
14.217,48.030
14.231,48.030
14.244,48.029
14.257,48.029
14.271,48.028
14.284,48.028
14.298,48.027
14.311,48.027
14.324,48.026
14.338,48.026
14.351,48.025
14.364,48.025
14.378,48.024
14.391,48.023
14.405,48.023
14.418,48.022
14.431,48.022
14.445,48.021
14.458,48.021
14.472,48.020
14.485,48.020
14.498,48.019
14.512,48.019
14.525,48.018
14.538,48.017
14.552,48.017
14.565,48.016
14.579,48.016
14.592,48.015
14.605,48.015
14.619,48.014
14.632,48.014
14.645,48.013
14.659,48.012
14.672,48.012
14.686,48.011
14.699,48.011
14.712,48.010
14.726,48.010
14.739,48.009
14.752,48.008
14.766,48.008
14.779,48.007
14.793,48.007
14.806,48.006
14.819,48.006
14.833,48.005
14.846,48.004
14.859,48.004
14.873,48.003
14.886,48.003
14.899,48.002
14.913,48.001
14.926,48.001
14.940,48.000
14.953,48.000
14.966,47.999
14.980,47.998
14.993,47.998
15.006,47.997
15.020,47.997
15.033,47.996
15.047,47.995
15.060,47.995
15.073,47.994
15.087,47.993
15.100,47.993
15.113,47.992
15.127,47.992
15.140,47.991
15.153,47.990
15.167,47.990
15.180,47.989
15.194,47.988
15.207,47.988
15.220,47.987
15.234,47.987
15.247,47.986
15.260,47.985
15.274,47.985
15.287,47.984
15.300,47.983
15.314,47.983
15.327,47.982
15.341,47.981
15.354,47.981
15.367,47.980
15.381,47.979
15.394,47.979
15.407,47.978
15.421,47.977
15.434,47.977
15.447,47.976
15.461,47.976
15.474,47.975
15.487,47.974
15.501,47.974
15.514,47.973
15.528,47.972
15.541,47.971
15.554,47.971
15.568,47.970
15.581,47.969
15.594,47.969
15.608,47.968
15.621,47.967
15.634,47.967
15.648,47.966
15.661,47.965
15.674,47.965
15.688,47.964
15.701,47.963
15.715,47.963
15.728,47.962
15.741,47.961
15.755,47.960
15.768,47.960
15.781,47.959
15.795,47.958
15.808,47.958
15.821,47.957
15.835,47.956
15.848,47.956
15.861,47.955
15.875,47.954
15.888,47.953
15.901,47.953
15.915,47.952
15.928,47.951
15.941,47.951
15.955,47.950
15.968,47.949
15.981,47.948
15.995,47.948
16.008,47.947
16.021,47.946
16.035,47.945
16.048,47.945
16.062,47.944
16.075,47.943
16.088,47.942
16.102,47.942
16.115,47.941
16.128,47.940
16.142,47.940
16.155,47.939
16.168,47.938
16.182,47.937
16.195,47.937
16.208,47.936
16.222,47.935
16.235,47.934
16.248,47.933
16.262,47.933
16.275,47.932
16.288,47.931
16.302,47.930
16.315,47.930
16.328,47.929
16.342,47.928
16.355,47.927
16.368,47.927
16.382,47.926
16.395,47.925
16.408,47.924
16.422,47.923
16.435,47.923
16.448,47.922
16.462,47.921
16.475,47.920
16.488,47.920
16.502,47.919
16.515,47.918
16.528,47.917
16.542,47.916
16.555,47.916
16.568,47.915
16.582,47.914
16.595,47.913
16.608,47.912
16.622,47.912
16.635,47.911
16.648,47.910
16.662,47.909
16.675,47.908
16.688,47.908
16.702,47.907
16.715,47.906
16.728,47.905
16.742,47.904
16.755,47.903
16.768,47.903
16.781,47.902
16.795,47.901
16.808,47.900
16.821,47.899
16.835,47.898
16.848,47.898
16.861,47.897
16.875,47.896
16.888,47.895
16.901,47.894
16.915,47.893
16.928,47.893
16.941,47.892
16.955,47.891
16.968,47.890
16.981,47.889
16.995,47.888
17.008,47.888
17.021,47.887
17.035,47.886
17.048,47.885
17.061,47.884
17.074,47.883
17.088,47.882
17.101,47.882
12.744,48.086
12.758,48.086
12.771,48.085
12.784,48.085
12.798,48.085
12.811,48.084
12.825,48.084
12.838,48.084
12.852,48.083
12.865,48.083
12.878,48.082
12.892,48.082
12.905,48.082
12.919,48.081
12.932,48.081
12.945,48.081
12.959,48.080
12.972,48.080
12.986,48.080
12.999,48.079
13.012,48.079
13.026,48.079
13.039,48.078
13.053,48.078
13.066,48.077
13.079,48.077
13.093,48.077
13.106,48.076
13.120,48.076
13.133,48.076
13.146,48.075
13.160,48.075
13.173,48.074
13.187,48.074
13.200,48.074
13.213,48.073
13.227,48.073
13.240,48.072
13.254,48.072
13.267,48.072
13.280,48.071
13.294,48.071
13.307,48.070
13.321,48.070
13.334,48.070
13.347,48.069
13.361,48.069
13.374,48.068
13.388,48.068
13.401,48.068
13.414,48.067
13.428,48.067
13.441,48.066
13.455,48.066
13.468,48.065
13.481,48.065
13.495,48.065
13.508,48.064
13.522,48.064
13.535,48.063
13.548,48.063
13.562,48.062
13.575,48.062
13.589,48.062
13.602,48.061
13.615,48.061
13.629,48.060
13.642,48.060
13.656,48.059
13.669,48.059
13.682,48.058
13.696,48.058
13.709,48.058
13.723,48.057
13.736,48.057
13.749,48.056
13.763,48.056
13.776,48.055
13.790,48.055
13.803,48.054
13.816,48.054
13.830,48.053
13.843,48.053
13.857,48.053
13.870,48.052
13.883,48.052
13.897,48.051
13.910,48.051
13.923,48.050
13.937,48.050
13.950,48.049
13.964,48.049
13.977,48.048
13.990,48.048
14.004,48.047
14.017,48.047
14.031,48.046
14.044,48.046
14.057,48.045
14.071,48.045
14.084,48.044
14.098,48.044
14.111,48.043
14.124,48.043
14.138,48.042
14.151,48.042
14.164,48.041
14.178,48.041
14.191,48.040
14.205,48.040
14.218,48.039
14.231,48.039
14.245,48.038
14.258,48.038
14.272,48.037
14.285,48.037
14.298,48.036
14.312,48.036
14.325,48.035
14.338,48.035
14.352,48.034
14.365,48.034
14.379,48.033
14.392,48.032
14.405,48.032
14.419,48.031
14.432,48.031
14.446,48.030
14.459,48.030
14.472,48.029
14.486,48.029
14.499,48.028
14.512,48.028
14.526,48.027
14.539,48.026
14.553,48.026
14.566,48.025
14.579,48.025
14.593,48.024
14.606,48.024
14.619,48.023
14.633,48.023
14.646,48.022
14.660,48.021
14.673,48.021
14.686,48.020
14.700,48.020
14.713,48.019
14.726,48.019
14.740,48.018
14.753,48.017
14.767,48.017
14.780,48.016
14.793,48.016
14.807,48.015
14.820,48.015
14.833,48.014
14.847,48.013
14.860,48.013
14.874,48.012
14.887,48.012
14.900,48.011
14.914,48.010
14.927,48.010
14.940,48.009
14.954,48.009
14.967,48.008
14.981,48.007
14.994,48.007
15.007,48.006
15.021,48.006
15.034,48.005
15.047,48.004
15.061,48.004
15.074,48.003
15.088,48.002
15.101,48.002
15.114,48.001
15.128,48.001
15.141,48.000
15.154,47.999
15.168,47.999
15.181,47.998
15.194,47.997
15.208,47.997
15.221,47.996
15.235,47.996
15.248,47.995
15.261,47.994
15.275,47.994
15.288,47.993
15.301,47.992
15.315,47.992
15.328,47.991
15.341,47.990
15.355,47.990
15.368,47.989
15.382,47.988
15.395,47.988
15.408,47.987
15.422,47.986
15.435,47.986
15.448,47.985
15.462,47.984
15.475,47.984
15.488,47.983
15.502,47.982
15.515,47.982
15.529,47.981
15.542,47.980
15.555,47.980
15.569,47.979
15.582,47.978
15.595,47.978
15.609,47.977
15.622,47.976
15.635,47.976
15.649,47.975
15.662,47.974
15.675,47.974
15.689,47.973
15.702,47.972
15.716,47.972
15.729,47.971
15.742,47.970
15.756,47.969
15.769,47.969
15.782,47.968
15.796,47.967
15.809,47.967
15.822,47.966
15.836,47.965
15.849,47.965
15.862,47.964
15.876,47.963
15.889,47.962
15.902,47.962
15.916,47.961
15.929,47.960
15.942,47.960
15.956,47.959
15.969,47.958
15.983,47.957
15.996,47.957
16.009,47.956
16.023,47.955
16.036,47.954
16.049,47.954
16.063,47.953
16.076,47.952
16.089,47.951
16.103,47.951
16.116,47.950
16.129,47.949
16.143,47.948
16.156,47.948
16.169,47.947
16.183,47.946
16.196,47.945
16.209,47.945
16.223,47.944
16.236,47.943
16.249,47.942
16.263,47.942
16.276,47.941
16.289,47.940
16.303,47.939
16.316,47.939
16.329,47.938
16.343,47.937
16.356,47.936
16.369,47.936
16.383,47.935
16.396,47.934
16.409,47.933
16.423,47.932
16.436,47.932
16.449,47.931
16.463,47.930
16.476,47.929
16.489,47.929
16.503,47.928
16.516,47.927
16.529,47.926
16.543,47.925
16.556,47.925
16.569,47.924
16.583,47.923
16.596,47.922
16.609,47.921
16.623,47.921
16.636,47.920
16.649,47.919
16.663,47.918
16.676,47.917
16.689,47.916
16.703,47.916
16.716,47.915
16.729,47.914
16.743,47.913
16.756,47.912
16.769,47.912
16.783,47.911
16.796,47.910
16.809,47.909
16.823,47.908
16.836,47.907
16.849,47.907
16.863,47.906
16.876,47.905
16.889,47.904
16.903,47.903
16.916,47.902
16.929,47.902
16.943,47.901
16.956,47.900
16.969,47.899
16.983,47.898
16.996,47.897
17.009,47.896
17.022,47.896
17.036,47.895
17.049,47.894
17.062,47.893
17.076,47.892
17.089,47.891
17.102,47.890
12.745,48.095
12.758,48.095
12.772,48.094
12.785,48.094
12.798,48.094
12.812,48.093
12.825,48.093
12.839,48.092
12.852,48.092
12.865,48.092
12.879,48.091
12.892,48.091
12.906,48.091
12.919,48.090
12.932,48.090
12.946,48.090
12.959,48.089
12.973,48.089
12.986,48.089
12.999,48.088
13.013,48.088
13.026,48.087
13.040,48.087
13.053,48.087
13.067,48.086
13.080,48.086
13.093,48.086
13.107,48.085
13.120,48.085
13.134,48.084
13.147,48.084
13.160,48.084
13.174,48.083
13.187,48.083
13.201,48.083
13.214,48.082
13.227,48.082
13.241,48.081
13.254,48.081
13.268,48.081
13.281,48.080
13.294,48.080
13.308,48.079
13.321,48.079
13.335,48.079
13.348,48.078
13.361,48.078
13.375,48.077
13.388,48.077
13.402,48.077
13.415,48.076
13.428,48.076
13.442,48.075
13.455,48.075
13.469,48.074
13.482,48.074
13.495,48.074
13.509,48.073
13.522,48.073
13.536,48.072
13.549,48.072
13.562,48.071
13.576,48.071
13.589,48.071
13.603,48.070
13.616,48.070
13.629,48.069
13.643,48.069
13.656,48.068
13.670,48.068
13.683,48.067
13.696,48.067
13.710,48.067
13.723,48.066
13.737,48.066
13.750,48.065
13.763,48.065
13.777,48.064
13.790,48.064
13.804,48.063
13.817,48.063
13.830,48.062
13.844,48.062
13.857,48.062
13.871,48.061
13.884,48.061
13.897,48.060
13.911,48.060
13.924,48.059
13.938,48.059
13.951,48.058
13.964,48.058
13.978,48.057
13.991,48.057
14.005,48.056
14.018,48.056
14.031,48.055
14.045,48.055
14.058,48.054
14.071,48.054
14.085,48.053
14.098,48.053
14.112,48.052
14.125,48.052
14.138,48.051
14.152,48.051
14.165,48.050
14.179,48.050
14.192,48.049
14.205,48.049
14.219,48.048
14.232,48.048
14.246,48.047
14.259,48.047
14.272,48.046
14.286,48.046
14.299,48.045
14.312,48.045
14.326,48.044
14.339,48.044
14.353,48.043
14.366,48.042
14.379,48.042
14.393,48.041
14.406,48.041
14.420,48.040
14.433,48.040
14.446,48.039
14.460,48.039
14.473,48.038
14.486,48.038
14.500,48.037
14.513,48.037
14.527,48.036
14.540,48.035
14.553,48.035
14.567,48.034
14.580,48.034
14.594,48.033
14.607,48.033
14.620,48.032
14.634,48.032
14.647,48.031
14.660,48.030
14.674,48.030
14.687,48.029
14.701,48.029
14.714,48.028
14.727,48.028
14.741,48.027
14.754,48.026
14.767,48.026
14.781,48.025
14.794,48.025
14.808,48.024
14.821,48.023
14.834,48.023
14.848,48.022
14.861,48.022
14.874,48.021
14.888,48.021
14.901,48.020
14.915,48.019
14.928,48.019
14.941,48.018
14.955,48.018
14.968,48.017
14.981,48.016
14.995,48.016
15.008,48.015
15.022,48.015
15.035,48.014
15.048,48.013
15.062,48.013
15.075,48.012
15.088,48.011
15.102,48.011
15.115,48.010
15.129,48.010
15.142,48.009
15.155,48.008
15.169,48.008
15.182,48.007
15.195,48.006
15.209,48.006
15.222,48.005
15.235,48.005
15.249,48.004
15.262,48.003
15.276,48.003
15.289,48.002
15.302,48.001
15.316,48.001
15.329,48.000
15.342,47.999
15.356,47.999
15.369,47.998
15.383,47.997
15.396,47.997
15.409,47.996
15.423,47.995
15.436,47.995
15.449,47.994
15.463,47.993
15.476,47.993
15.489,47.992
15.503,47.991
15.516,47.991
15.530,47.990
15.543,47.989
15.556,47.989
15.570,47.988
15.583,47.987
15.596,47.987
15.610,47.986
15.623,47.985
15.636,47.985
15.650,47.984
15.663,47.983
15.676,47.983
15.690,47.982
15.703,47.981
15.717,47.981
15.730,47.980
15.743,47.979
15.757,47.978
15.770,47.978
15.783,47.977
15.797,47.976
15.810,47.976
15.823,47.975
15.837,47.974
15.850,47.973
15.863,47.973
15.877,47.972
15.890,47.971
15.903,47.971
15.917,47.970
15.930,47.969
15.944,47.968
15.957,47.968
15.970,47.967
15.984,47.966
15.997,47.966
16.010,47.965
16.024,47.964
16.037,47.963
16.050,47.963
16.064,47.962
16.077,47.961
16.090,47.960
16.104,47.960
16.117,47.959
16.130,47.958
16.144,47.957
16.157,47.957
16.170,47.956
16.184,47.955
16.197,47.954
16.210,47.954
16.224,47.953
16.237,47.952
16.250,47.951
16.264,47.951
16.277,47.950
16.291,47.949
16.304,47.948
16.317,47.948
16.331,47.947
16.344,47.946
16.357,47.945
16.371,47.945
16.384,47.944
16.397,47.943
16.411,47.942
16.424,47.941
16.437,47.941
16.451,47.940
16.464,47.939
16.477,47.938
16.491,47.937
16.504,47.937
16.517,47.936
16.531,47.935
16.544,47.934
16.557,47.933
16.571,47.933
16.584,47.932
16.597,47.931
16.611,47.930
16.624,47.929
16.637,47.929
16.651,47.928
16.664,47.927
16.677,47.926
16.691,47.925
16.704,47.925
16.717,47.924
16.731,47.923
16.744,47.922
16.757,47.921
16.771,47.921
16.784,47.920
16.797,47.919
16.811,47.918
16.824,47.917
16.837,47.916
16.851,47.916
16.864,47.915
16.877,47.914
16.890,47.913
16.904,47.912
16.917,47.911
16.930,47.911
16.944,47.910
16.957,47.909
16.970,47.908
16.984,47.907
16.997,47.906
17.010,47.905
17.024,47.905
17.037,47.904
17.050,47.903
17.064,47.902
17.077,47.901
17.090,47.900
17.104,47.899
12.745,48.104
12.759,48.104
12.772,48.103
12.785,48.103
12.799,48.103
12.812,48.102
12.826,48.102
12.839,48.101
12.853,48.101
12.866,48.101
12.879,48.100
12.893,48.100
12.906,48.100
12.920,48.099
12.933,48.099
12.946,48.099
12.960,48.098
12.973,48.098
12.987,48.098
13.000,48.097
13.013,48.097
13.027,48.096
13.040,48.096
13.054,48.096
13.067,48.095
13.080,48.095
13.094,48.095
13.107,48.094
13.121,48.094
13.134,48.093
13.148,48.093
13.161,48.093
13.174,48.092
13.188,48.092
13.201,48.092
13.215,48.091
13.228,48.091
13.241,48.090
13.255,48.090
13.268,48.090
13.282,48.089
13.295,48.089
13.308,48.088
13.322,48.088
13.335,48.088
13.349,48.087
13.362,48.087
13.375,48.086
13.389,48.086
13.402,48.086
13.416,48.085
13.429,48.085
13.442,48.084
13.456,48.084
13.469,48.083
13.483,48.083
13.496,48.083
13.509,48.082
13.523,48.082
13.536,48.081
13.550,48.081
13.563,48.080
13.576,48.080
13.590,48.080
13.603,48.079
13.617,48.079
13.630,48.078
13.643,48.078
13.657,48.077
13.670,48.077
13.684,48.076
13.697,48.076
13.710,48.076
13.724,48.075
13.737,48.075
13.751,48.074
13.764,48.074
13.777,48.073
13.791,48.073
13.804,48.072
13.818,48.072
13.831,48.071
13.844,48.071
13.858,48.070
13.871,48.070
13.885,48.070
13.898,48.069
13.911,48.069
13.925,48.068
13.938,48.068
13.952,48.067
13.965,48.067
13.978,48.066
13.992,48.066
14.005,48.065
14.019,48.065
14.032,48.064
14.045,48.064
14.059,48.063
14.072,48.063
14.086,48.062
14.099,48.062
14.112,48.061
14.126,48.061
14.139,48.060
14.153,48.060
14.166,48.059
14.179,48.059
14.193,48.058
14.206,48.058
14.220,48.057
14.233,48.057
14.246,48.056
14.260,48.056
14.273,48.055
14.286,48.055
14.300,48.054
14.313,48.054
14.327,48.053
14.340,48.053
14.353,48.052
14.367,48.051
14.380,48.051
14.394,48.050
14.407,48.050
14.420,48.049
14.434,48.049
14.447,48.048
14.460,48.048
14.474,48.047
14.487,48.047
14.501,48.046
14.514,48.046
14.527,48.045
14.541,48.044
14.554,48.044
14.568,48.043
14.581,48.043
14.594,48.042
14.608,48.042
14.621,48.041
